AccountName,Vertical,New / Edit Inventory Part,Items List,New / Edit Sales Order,Sales Order List,New / Edit Purchase Order,Purchase Order List,New / Edit Invoice,New / Edit Sales Receipt,New / Edit Bill
terrairrigation,,0,0,0,0,N/A,N/A,0,0,N/A
terrairrigationeast,Construction,0,0,0,0,0,0,0,0,0
terrapin,Property management or real estate,0,0,0,0,N/A,N/A,0,0,N/A
terrastonellc,,0,0,0,0,N/A,N/A,0,0,N/A
terrazaspecialties,Wholesale and distribution services (MWD),0,1,0,0,0,0,1,0,0
test147,,0,0,1,0,N/A,N/A,1,1,N/A
test186,IT and computer related,0,0,0,0,N/A,N/A,0,0,N/A
test75,"Advertising, marketing or PR",0,0,0,0,N/A,N/A,0,0,N/A
testing52restore20250311,,0,0,0,0,N/A,N/A,0,0,N/A
testnowllc,,0,0,0,0,N/A,N/A,0,0,N/A
testorg10,,0,0,0,0,N/A,N/A,0,0,N/A
testorg102225,,0,0,0,0,N/A,N/A,0,0,N/A
testyuri1,,0,0,0,0,N/A,N/A,0,0,N/A
texasboomcompany,,0,0,0,0,0,0,0,0,0
texasmetalcarports,Construction,0,0,0,0,0,0,1,0,0
texedotechnologiesinc,IT and computer related,0,0,0,0,N/A,N/A,0,0,N/A
tftest10125,Construction,0,0,0,0,N/A,N/A,0,0,N/A
thageel,,0,0,0,0,N/A,N/A,0,0,N/A
thahookup5,Repair and maintenance,0,0,0,0,0,0,0,0,0
thatcadgirl4,,0,0,0,0,N/A,N/A,1,0,N/A
thealternativeboardofftlauderdale,Consulting and Professional Services,0,0,0,0,N/A,N/A,0,0,N/A
theatticdepot2,Wholesale and distribution services (MWD),0,0,0,0,0,0,0,0,0
theawningfactory,,0,0,0,0,N/A,N/A,1,0,N/A
thebaddest,IT and computer related,0,0,0,0,0,0,0,0,0
theblindco,,0,0,0,0,N/A,N/A,0,0,N/A
theblindcorestore20250218,,0,0,0,0,N/A,N/A,0,0,N/A
thebookkeepingbureau,,0,0,0,0,N/A,N/A,0,0,N/A
thebookkeepingxpertsllc,Accounting and Bookkeeping,0,0,0,0,N/A,N/A,0,0,N/A
thebridgeofstormlake,"Non-profit, govt or religious organization",0,0,0,0,N/A,N/A,0,1,N/A
thecarekioskptyltd,Wholesale and distribution services (MWD),0,0,0,0,0,0,1,0,0
thecathouse,,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
thecelticgroup,Wholesale and distribution services (MWD),0,0,0,0,0,0,0,0,0
thechristcenter,Other,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
theclousergroup,"Advertising, marketing or PR",0,0,0,0,0,0,1,0,0
thecolourblindmagician,"Communications, Entertainment and Media",0,0,0,0,0,0,1,0,0
thecookline3,Other,0,0,0,0,N/A,N/A,0,0,N/A
thedentfix,"Automotive parts, repair and maintenance",0,0,0,0,N/A,N/A,1,0,N/A
thedesignconcierge3,Consulting and Professional Services,0,0,0,0,0,0,1,1,0
thedouglaswatsonstudioltd,,0,0,1,1,N/A,N/A,1,1,N/A
theedencompaniesllc,Construction,0,0,0,0,N/A,N/A,1,0,N/A
theesportcompany,Other,0,0,0,0,N/A,N/A,1,0,N/A
theesportcompanyrestore20250314,Other,0,0,0,0,N/A,N/A,1,0,N/A
thefinancialdepartment,Accounting and Bookkeeping,0,0,0,0,N/A,N/A,0,0,N/A
thefinancialintegritygroup,Accounting and Bookkeeping,0,0,0,0,0,0,0,0,0
theforkliftpeople2,Field Services,0,0,0,0,N/A,N/A,0,0,N/A
thegaragemakeovercompany,Construction,0,0,0,0,N/A,N/A,1,0,N/A
thegreenor,"Medical, pharma or biotech",0,0,0,0,N/A,N/A,1,0,N/A
thegutterguys,Construction,0,0,0,1,N/A,N/A,1,0,N/A
thehayneshouseofhopeinc,Other,0,0,0,0,N/A,N/A,0,0,N/A
theheartpinecompany,Manufacturing (MWD),0,0,0,0,N/A,N/A,0,0,N/A
thehousewatchers,Other,0,0,0,0,N/A,N/A,0,0,N/A
thehumanesocietyofkentcountyinc,"Animal Services, Farming or Forestry",0,0,0,0,N/A,N/A,0,0,N/A
thehygeniellc,Repair and maintenance,0,0,0,0,1,0,1,0,0
theislandcompany,Home Watch,0,0,0,0,0,0,0,0,0
thejpcookecompany,,0,0,1,1,N/A,N/A,1,0,N/A
thelocalmarketer,Consulting and Professional Services,0,0,0,0,N/A,N/A,0,0,N/A
themovingcompany,,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
thenationaldigest,,0,0,0,0,N/A,N/A,1,0,N/A
thenewbritaintransportationcompany,Other,0,0,0,0,N/A,N/A,1,0,N/A
thenumbersgroup,,0,0,0,0,N/A,N/A,0,0,N/A
thepaintersinc2,Construction,0,0,0,0,N/A,N/A,1,1,N/A
theplumbingcompanycollc,Field Services,0,0,0,0,N/A,N/A,1,0,N/A
thepoolenclosureguys,Manufacturing (MWD),0,0,0,0,0,0,0,0,0
theprintingconnection,Consulting and Professional Services,0,0,0,0,N/A,N/A,0,0,N/A
thermalbridgingsolutions,Wholesale and distribution services (MWD),0,0,0,0,0,0,0,0,0
thermalexteriors,,0,0,0,0,N/A,N/A,0,0,N/A
thesawyergroup,,0,0,0,0,N/A,N/A,0,0,N/A
theschoolsofoasischristianacademy,Education or Tutoring,0,0,0,0,0,0,0,0,0
thescreenshoppe,Field Services,0,0,0,0,N/A,N/A,0,0,N/A
theshedyard2,Construction,1,1,0,1,0,0,1,0,0
thesoapexchange,Retail,0,0,0,0,N/A,N/A,0,0,N/A
thesplashhottubspools,,0,0,0,0,N/A,N/A,1,0,N/A
thestoragegroup,Consulting and Professional Services,0,1,0,0,N/A,N/A,1,1,N/A
thestoryschool,Education or Tutoring,0,0,0,0,N/A,N/A,0,0,N/A
thetravellerinc,Travel and transportation,1,1,0,0,1,0,1,0,1
thetravellerincrestore20240520,Travel and transportation,1,0,0,0,1,0,1,0,1
thetravellerincrestore20240930,Travel and transportation,1,0,0,0,1,0,1,0,1
theupholsteryshop,Other,0,0,0,0,0,0,0,0,0
thewaldoaccountingfirm,,0,0,0,0,N/A,N/A,0,0,N/A
thewayhouses2,"Non-profit, govt or religious organization",0,0,0,0,N/A,N/A,0,0,N/A
thewoodwardgroupinc,Construction,0,0,0,0,0,0,0,0,0
thewristbandcompany,Retail,0,0,0,0,N/A,N/A,0,0,N/A
theyardml,Repair and maintenance,0,0,0,0,N/A,N/A,0,0,N/A
thibaultsequipmentservicesllc,Field Services,0,0,0,0,0,0,0,0,0
thinkforwardaccounting,,0,0,0,0,N/A,N/A,0,0,N/A
thinksmartpos,,0,0,0,0,N/A,N/A,0,0,N/A
thomashayesstudio3,Manufacturing (MWD),0,0,0,0,N/A,N/A,0,0,N/A
thorntontaxandfinancialservices,Accounting and Bookkeeping,0,0,0,0,N/A,N/A,0,0,N/A
thp,Consulting and Professional Services,0,0,0,0,N/A,N/A,0,0,N/A
threebpolebarnsllc,,0,0,0,0,N/A,N/A,0,0,N/A
threehundredandninepaving2,Construction,0,0,0,0,N/A,N/A,0,0,N/A
threeqtr,Property management or real estate,0,0,0,0,N/A,N/A,0,0,N/A
threespringsministriesinc,Other,0,0,0,0,N/A,N/A,0,0,N/A
thriveadvisory,,0,0,0,0,0,0,0,0,0
thrivehousingnetwork,"Non-profit, govt or religious organization",0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
tiffanyjstewartcpa,,0,0,0,0,N/A,N/A,0,0,N/A
tigermarket,,0,0,0,0,N/A,N/A,0,0,N/A
tippmannarmscompanyllc,Manufacturing (MWD),1,0,1,0,N/A,N/A,0,0,N/A
tipsyponypartybarllc,,0,0,0,0,0,0,1,0,0
titancommercialpainting,Construction,0,0,0,0,0,0,1,0,0
tlusso,Construction,0,1,0,0,0,0,1,0,0
tmjs,Manufacturing (MWD),0,0,0,0,0,0,0,0,0
tollfamily,Other,0,0,0,0,N/A,N/A,0,0,N/A
toolrange2,Retail,0,0,0,0,N/A,N/A,0,0,N/A
toplinebev2,Food and beverage,0,0,0,0,0,0,1,0,0
topoffice,Other,0,0,0,0,0,0,0,0,0
toptobottom,Repair and maintenance,0,0,0,0,N/A,N/A,0,0,N/A
topwatermgmt,Repair and maintenance,0,0,0,0,N/A,N/A,0,0,N/A
totalbiomasssolution,Repair and maintenance,0,0,0,0,N/A,N/A,0,0,N/A
totalfoodservice,"Advertising, marketing or PR",0,0,0,0,N/A,N/A,0,0,N/A
totalhomecontrol,,0,0,0,0,0,0,0,0,0
totalhomewatch,Home Watch,0,0,0,0,N/A,N/A,0,0,N/A
totallifecareplanninginc,Consulting and Professional Services,0,0,0,0,N/A,N/A,0,0,N/A
totalsafety,Other,0,1,0,0,N/A,N/A,1,1,N/A
tppincrestore20250625,Wholesale and distribution services (MWD),0,0,0,0,1,0,0,0,1
tppincrestore20250629,Wholesale and distribution services (MWD),0,0,0,0,1,0,1,0,1
tppincrestore20250705,Wholesale and distribution services (MWD),0,0,1,0,1,0,1,0,1
tppincrestore20250710,Wholesale and distribution services (MWD),0,0,1,0,1,0,1,0,1
tpsplumbinginc3,Construction,0,0,0,0,N/A,N/A,0,0,N/A
tracerinc,Manufacturing (MWD),0,0,0,0,0,0,1,0,0
trademarksafetyandrescueltd,Field Services,0,0,0,0,N/A,N/A,0,0,N/A
transforminstitute,Healthcare,1,1,1,1,N/A,N/A,0,0,N/A
transitionhabitatconservancy,,0,0,0,0,N/A,N/A,0,0,N/A
traveltrustau,Other,0,0,0,0,N/A,N/A,0,0,N/A
traveltrustuk,Other,0,0,0,0,N/A,N/A,0,0,N/A
treatmenttechnology,Wholesale and distribution services (MWD),1,0,0,0,0,0,1,0,0
trekntidetechpros,Other,0,0,0,0,N/A,N/A,0,0,N/A
trendvibe,Accounting and Bookkeeping,0,0,0,0,N/A,N/A,0,0,N/A
tributetax2,Wholesale and distribution services (MWD),0,1,0,0,1,0,1,1,1
tricountyhomewatch,Home Watch,0,0,0,0,N/A,N/A,0,0,N/A
trifectaplumbingsolutions,Consulting and Professional Services,0,0,0,0,N/A,N/A,1,0,N/A
trifunoretailsolutionsinc,Wholesale and distribution services (MWD),0,0,0,0,0,0,0,0,0
trilogycustom2,Wholesale and distribution services (MWD),0,0,0,0,N/A,N/A,0,0,N/A
trimaccompanies,Construction,0,0,0,0,N/A,N/A,0,0,N/A
trimetstorage3,Construction,0,0,0,0,N/A,N/A,0,0,N/A
trinitysiteservices,Other,0,0,0,0,N/A,N/A,1,0,N/A
tripdrip,Wholesale and distribution services (MWD),0,1,0,0,N/A,N/A,1,0,N/A
triplecreekturfllc,Field Services,0,0,0,0,N/A,N/A,0,0,N/A
tristateelevator2,Field Services,0,0,0,0,N/A,N/A,1,0,N/A
tristaterigging,Other,0,0,0,0,1,0,1,0,1
triteksystemsinc,Manufacturing (MWD),0,0,0,0,N/A,N/A,0,0,N/A
triunemerycenter,"Non-profit, govt or religious organization",0,0,0,0,0,0,0,0,0
triunemerycenterrestore20250122,"Non-profit, govt or religious organization",0,0,0,0,0,0,0,0,0
triunemerycenterrestore20250128,"Non-profit, govt or religious organization",0,0,0,0,0,0,0,0,0
trixpestmanagement3,Field Services,0,0,0,0,0,0,1,0,0
tropicanalandscapeinc,,0,0,0,0,0,0,0,0,0
trueworldfoodsseattlellc,Wholesale and distribution services (MWD),0,0,0,0,N/A,N/A,0,0,N/A
trusleraccounting,,0,0,0,0,N/A,N/A,0,0,N/A
trusted,,0,0,0,0,N/A,N/A,0,0,N/A
trustviewaccountingandtaxservices,Accounting and Bookkeeping,0,0,0,0,N/A,N/A,1,0,N/A
turfaidllc,,0,0,0,0,0,0,0,0,0
turnertradeschool,Other,0,0,0,0,N/A,N/A,1,0,N/A
turnkey,,1,1,1,0,N/A,N/A,1,0,N/A
turnservllc2,Construction,0,1,0,0,0,0,1,0,0
twentyoneagain,Manufacturing (MWD),0,0,0,0,0,0,0,0,0
twinforksestatemanagement,Home Watch,0,0,0,0,N/A,N/A,0,0,N/A
twobaluminum2,Construction,0,0,0,0,0,0,0,0,0
twobirds,Wholesale and distribution services (MWD),0,0,0,0,0,0,0,0,0
twolightsinc,Telecommunications,0,0,0,0,0,0,1,0,0
twomillionsixhundredandsixteenthousandfive,"Automotive parts, repair and maintenance",0,0,0,0,N/A,N/A,0,0,N/A
txhillcountryconcierge,Home Watch,0,0,0,0,N/A,N/A,0,0,N/A
txmhr,"Non-profit, govt or religious organization",0,0,0,0,N/A,N/A,0,0,N/A
tylercopeland,,0,0,0,0,N/A,N/A,0,0,N/A
tym,,0,0,0,0,N/A,N/A,0,0,N/A
uatllc,Wholesale and distribution services (MWD),0,0,1,1,N/A,N/A,1,0,N/A
ubabllc,Printers,0,1,1,1,N/A,N/A,1,0,N/A
ukrooze,Other,0,0,0,0,N/A,N/A,0,0,N/A
ulloacompany,Accounting and Bookkeeping,0,0,0,0,0,0,0,0,0
ultimateshirtcompany,Printers,0,0,0,0,N/A,N/A,0,0,N/A
ultimax,Wholesale and distribution services (MWD),0,0,1,0,1,0,1,0,0
unicellsupply2,Wholesale and distribution services (MWD),1,1,0,0,0,0,1,0,1
uniclox,IT and computer related,0,0,0,0,N/A,N/A,0,0,N/A
uniquegardensandlandscapes,Construction,0,0,0,0,0,0,0,0,0
uniquewoodfloor,Retail,0,0,0,0,N/A,N/A,0,0,N/A
unisongroup,"Advertising, marketing or PR",0,1,0,1,1,1,1,0,1
unisoninc2,Consulting and Professional Services,0,0,0,0,N/A,N/A,0,0,N/A
unitedcomponentsdistributionllc,Wholesale and distribution services (MWD),0,0,0,0,N/A,N/A,0,0,N/A
uniteddiesel2,"Automotive parts, repair and maintenance",0,0,0,0,0,0,0,0,0
unitedlocksmith,Repair and maintenance,0,0,0,0,N/A,N/A,0,0,N/A
unitedoverheaddoorcorp2,Construction,0,1,1,0,0,0,1,1,0
unitedtermite,,0,0,0,0,0,0,0,0,0
universityfellowshipchurch,"Non-profit, govt or religious organization",0,0,0,0,N/A,N/A,0,0,N/A
unlimitedconcrete,Construction,0,0,0,0,0,0,0,0,0
upcarepartnersandassociates,Healthcare,0,1,0,0,N/A,N/A,0,0,N/A
upfrontservices,Other,1,0,0,0,0,0,1,0,0
upliftcleaningcompany,Consulting and Professional Services,0,0,0,0,N/A,N/A,0,0,N/A
uprighttechnicalservicesllc,,0,0,0,0,N/A,N/A,1,0,N/A
upstagecompanies,"Communications, Entertainment and Media",0,0,0,0,0,0,0,0,0
upstakinc,IT and computer related,0,1,1,0,1,1,1,0,0
upstateanodizellc,Manufacturing (MWD),0,0,0,0,0,0,0,0,0
upstateretractablescreens,Construction,0,0,0,0,N/A,N/A,0,0,N/A
urbanfrontltd,Manufacturing (MWD),0,0,0,0,N/A,N/A,0,0,N/A
urgentmd,"Medical, pharma or biotech",0,0,0,0,0,0,0,0,0
usafleetsolutions,Manufacturing (MWD),0,1,1,1,N/A,N/A,1,0,N/A
usdispatchllc3,,0,0,0,0,N/A,N/A,0,0,N/A
uselitegear,Retail,0,0,1,0,0,0,1,0,0
uspropaint,Construction,0,0,0,0,0,0,0,0,0
uspropaintrestore20250422,Construction,0,0,0,0,0,0,0,0,0
ustelephonenetworksinc,,0,0,0,0,N/A,N/A,0,0,N/A
utahdts,IT and computer related,0,0,0,0,0,0,0,0,1
utahmountainadventures,Sport and recreation,0,1,0,0,N/A,N/A,1,0,N/A
utterservicesllc,"Automotive parts, repair and maintenance",0,0,0,0,N/A,N/A,1,0,N/A
uvwatersystemsptyltd,Other,0,1,0,0,0,1,0,0,0
vacairindustries,Manufacturing (MWD),0,0,0,0,0,0,1,0,0
vacationhw,Property management or real estate,0,0,0,0,N/A,N/A,0,0,N/A
vaibhavrao,,0,0,0,0,N/A,N/A,0,0,N/A
vainfoods2,Retail,0,0,0,0,N/A,N/A,0,0,N/A
valleyvueassociation,"Non-profit, govt or religious organization",0,0,0,0,N/A,N/A,0,0,N/A
valleywindowcare,Other,0,0,0,0,N/A,N/A,0,0,N/A
valorrepairs,Construction,0,0,0,0,N/A,N/A,0,0,N/A
valubyl,Consulting and Professional Services,0,0,0,0,N/A,N/A,0,0,N/A
vanamoutdoors,Construction,0,0,0,0,0,0,0,0,0
vanguarddefensegroupllc,Sport and recreation,0,0,0,0,N/A,N/A,0,0,N/A
vanguardelevator,Field Services,0,0,0,0,0,0,0,0,0
vaskoadvisors,,0,0,0,0,N/A,N/A,0,0,N/A
vasteksolutionsinc,Construction,0,0,0,0,N/A,N/A,0,0,N/A
vcssalesanddistribution,Manufacturing (MWD),0,1,1,1,1,1,1,0,0
vektr,Software,0,0,0,0,N/A,N/A,0,0,N/A
vellasamycontracting,Construction,0,0,0,0,0,0,0,0,0
velocityoilfieldserviceincorporated,"Mining, Oil and Gas",0,0,0,0,1,0,0,0,0
vendingmanagementservices,Other,0,0,0,0,N/A,N/A,0,1,N/A
venturesparkmedia2,Consulting and Professional Services,0,0,0,0,N/A,N/A,0,0,N/A
verbaljudoinstituteinc,,1,1,0,0,N/A,N/A,1,0,N/A
verbaljudoinstituteincrestore20250619,,1,1,0,0,N/A,N/A,1,0,N/A
verdesolaris,Field Services,0,0,0,0,N/A,N/A,1,1,N/A
verifierlab,Consulting and Professional Services,0,0,0,0,N/A,N/A,0,0,N/A
vermonthomewatch,Home Watch,0,0,0,0,N/A,N/A,0,0,N/A
versatileus,Construction,0,0,0,0,N/A,N/A,0,0,N/A
vertiguard,Consulting and Professional Services,0,0,0,0,N/A,N/A,0,0,N/A
veteranadvantagegroup,Other,0,0,0,0,0,0,0,0,0
veteranhomeservices,Home Watch,0,0,0,0,N/A,N/A,0,0,N/A
veteransassociationfoodbank,"Non-profit, govt or religious organization",0,0,0,0,N/A,N/A,0,0,N/A
veteransmemorialbuilding,,0,0,0,0,N/A,N/A,0,0,N/A
vettedventures,Other,0,0,0,0,0,0,0,0,0
vfwinesinc,Food and beverage,0,0,0,0,0,0,0,0,0
vialarm,Repair and maintenance,0,0,0,0,1,0,1,0,1
vickyshelpinghands2,,0,0,0,0,N/A,N/A,0,0,N/A
victorcastilloincdbatortilleriatemecula,Manufacturing (MWD),0,0,0,0,0,0,1,1,0
victoriabogdanovichcpa,,0,0,0,0,N/A,N/A,0,0,N/A
victortransportinc,Field Services,0,0,0,0,N/A,N/A,0,0,N/A
viederaenterprisesinc,Healthcare,1,1,1,1,1,1,1,0,0
vietnamesedistrictofthecandma,Other,0,0,0,0,0,0,0,0,0
vikingcommunicationsinc2,Retail,0,0,0,0,0,0,1,0,0
villagehomewatchandservices,,0,0,0,0,N/A,N/A,0,0,N/A
villasurgicalandequipments,Wholesale and distribution services (MWD),0,0,0,0,0,0,0,0,0
vineridgeresortltd,Travel and transportation,0,0,0,0,0,0,1,0,0
vipsupplyco,Retail,0,0,0,0,0,0,0,0,0
vipsupplycorestore20250903,Retail,0,0,0,0,0,0,0,0,0
vipsupplycorestore20250915,Retail,0,0,0,0,0,0,0,0,0
visibleedgeinc1,,0,0,0,0,N/A,N/A,0,0,N/A
visithoodriver,"Non-profit, govt or religious organization",0,0,0,0,0,0,0,0,0
visualconceptslightinginc,General service based,0,1,0,0,N/A,N/A,1,0,N/A
vita,,0,0,0,0,N/A,N/A,0,0,N/A
vm5lightingsolutions,Wholesale and distribution services (MWD),0,0,0,0,N/A,N/A,1,0,N/A
vodaiq,"Animal Services, Farming or Forestry",0,0,0,0,N/A,N/A,1,0,N/A
vogona,Retail,0,0,0,0,N/A,N/A,1,0,N/A
volitant2,Wholesale and distribution services (MWD),0,0,0,0,N/A,N/A,1,0,N/A
vortexsurgical,"Medical, pharma or biotech",0,0,0,0,N/A,N/A,1,0,N/A
vpnz,Manufacturing (MWD),0,0,0,0,1,1,1,0,0
vprovantagellc,,0,0,0,0,N/A,N/A,0,0,N/A
vsimple,Software,0,0,1,0,N/A,N/A,0,0,N/A
vzpdigital,Telecommunications,0,0,0,0,N/A,N/A,0,0,N/A
wa,Accounting and Bookkeeping,0,0,0,0,N/A,N/A,0,0,N/A
waggle,,0,0,0,0,N/A,N/A,0,0,N/A
wainsecurityinc5,,0,0,0,0,N/A,N/A,1,0,N/A
wallbedsnmore,Retail,0,0,0,0,N/A,N/A,0,0,N/A
walnookllc2,Accounting and Bookkeeping,0,0,0,0,N/A,N/A,0,0,N/A
walstonequipmentservicesllc,Repair and maintenance,0,0,0,0,0,0,0,0,0
waltersmusicstudio,Education or Tutoring,0,0,0,0,0,0,0,0,0
wardupitgrove,,0,0,0,0,0,0,0,0,0
washandbuzz,IT and computer related,0,0,0,0,N/A,N/A,0,0,N/A
washlincllc,,1,1,0,0,1,1,1,0,0
wastatets,Consulting and Professional Services,0,0,0,0,N/A,N/A,0,0,N/A
waterfrontsolutions,Other,0,0,0,0,0,0,1,0,0
waterscienceinc,Wholesale and distribution services (MWD),0,0,0,0,N/A,N/A,0,0,N/A
wayneholmesmutualaid,"Non-profit, govt or religious organization",0,0,0,0,0,0,1,0,0
waynetseventyllc2,Field Services,0,0,0,0,N/A,N/A,1,0,N/A
wcssd,,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
wearefamilyhomecare,"Non-profit, govt or religious organization",0,0,0,0,N/A,N/A,0,0,N/A
wearingwilliamsltd2,Wholesale and distribution services (MWD),1,1,1,1,1,1,1,0,1
wedgwoodgardencenterinc,Construction,0,0,0,0,N/A,N/A,1,0,N/A
weekdayeastsidebridge,Other,0,0,0,0,N/A,N/A,0,0,N/A
wefillinc,General service based,0,0,0,0,0,0,1,0,0
weinstallcamerasnet2,Other,0,0,0,0,0,0,1,0,0
wellcraftedacuratedliquoragency,Wholesale and distribution services (MWD),0,0,0,0,0,0,0,0,0
wellmanexteriorsinc,Field Services,0,0,0,0,N/A,N/A,1,0,N/A
welshhottubs2,Retail,0,0,0,0,N/A,N/A,0,0,N/A
weoptimizebusiness,Consulting and Professional Services,0,0,0,0,N/A,N/A,0,0,N/A
werestore,,0,0,0,0,N/A,N/A,1,0,N/A
westarilluminationllc,Construction,0,0,0,0,N/A,N/A,0,0,N/A
westernbroadbandinc,,0,0,0,0,N/A,N/A,0,0,N/A
westerncanadafireandfirstaid,Other,0,0,0,0,N/A,N/A,0,0,N/A
westernfloors2,Construction,0,0,0,0,0,0,0,0,0
westernresourceslegalcenter2,Education or Tutoring,0,0,0,0,N/A,N/A,0,0,N/A
westporthomewatch,Home Watch,0,0,0,0,N/A,N/A,0,0,N/A
westvillageshomewatch,,0,0,0,0,N/A,N/A,0,0,N/A
wetbasementsolutions,Construction,0,0,0,0,N/A,N/A,0,0,N/A
whclenterprises2,Wholesale and distribution services (MWD),0,0,0,0,N/A,N/A,0,0,N/A
whenandhowconciergeservices,Home Watch,0,0,0,0,N/A,N/A,0,0,N/A
whispervalley2,General service based,0,1,0,0,0,0,1,0,0
whiteglovesmovingandinstallationinc2,General service based,0,0,0,0,N/A,N/A,0,0,N/A
whiteherrinmetals,Manufacturing (MWD),0,0,0,0,N/A,N/A,1,0,N/A
whitesail,General service based,0,0,0,0,0,0,0,0,0
wholelogreclaimed3,Manufacturing (MWD),1,1,0,0,N/A,N/A,1,0,N/A
wholelogreclaimed3restore20250220,Manufacturing (MWD),1,1,0,0,N/A,N/A,1,0,N/A
wilcoelectronicsystemsinc,Field Services,0,0,0,0,0,0,0,0,0
wildlifedistilleryinc,,0,1,0,1,N/A,N/A,1,0,N/A
wildsontrucking,Other,0,0,0,0,0,0,0,0,0
wilkindennyslimited,,0,0,1,0,N/A,N/A,1,0,N/A
willamettevalleyitpros,,0,0,0,0,N/A,N/A,0,0,N/A
willtowingroupinc,Accounting and Bookkeeping,0,0,0,0,0,0,0,0,0
wilsmanfinancialservices,Accounting and Bookkeeping,0,0,0,0,N/A,N/A,0,0,N/A
wilsontoellnercpa,Accounting and Bookkeeping,0,0,0,0,N/A,N/A,0,0,N/A
windowtreat2,Other,0,0,0,0,N/A,N/A,0,0,N/A
windowwashing2000,General service based,0,0,0,0,N/A,N/A,0,0,N/A
windywestplumbing2,Construction,0,0,0,0,N/A,N/A,0,0,N/A
wiprintdigital2,,0,0,0,0,N/A,N/A,0,0,N/A
wiredbyjp,Construction,0,0,0,0,N/A,N/A,0,0,N/A
wjob1230,"Communications, Entertainment and Media",0,0,0,0,N/A,N/A,0,0,N/A
wlbas,Accounting and Bookkeeping,0,0,0,0,N/A,N/A,0,0,N/A
wolfcleaningequipmentandsupplyllc,Manufacturing (MWD),0,0,0,0,N/A,N/A,0,0,N/A
wolfeboroboatcompany,"Automotive parts, repair and maintenance",0,0,0,0,N/A,N/A,0,0,N/A
wolfpackconstructionllc,Construction,0,0,0,0,N/A,N/A,0,0,N/A
woodcontractingservices,Construction,0,0,0,0,N/A,N/A,0,0,N/A
woodforminteriorsltd,Manufacturing (MWD),0,0,0,0,0,0,0,0,0
woodlabuae,Manufacturing (MWD),0,0,0,0,N/A,N/A,1,0,N/A
worcestercountygold,"Non-profit, govt or religious organization",0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
wordoffaithintlministriesofsouheastincdbaf,Other,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
worksafetyllc,Retail,0,0,1,0,0,0,0,0,0
worldchangers,,0,0,0,0,N/A,N/A,0,0,N/A
worldlinkinternationalministriesuk,,0,0,0,0,N/A,N/A,0,0,N/A
worldpettravelusa,Travel and transportation,0,1,0,0,0,0,1,0,0
worldreachmissionsinc2,"Non-profit, govt or religious organization",0,0,0,0,0,0,0,0,0
worryfreeaccounting2,,0,0,0,0,N/A,N/A,0,0,N/A
worryfreefood,Manufacturing (MWD),0,0,0,0,0,0,1,0,0
woundcarestakeholders,"Non-profit, govt or religious organization",0,0,0,0,N/A,N/A,1,0,N/A
wowo,Wholesale and distribution services (MWD),1,1,0,0,N/A,N/A,0,0,N/A
wpcdesign,Construction,0,1,1,1,0,0,1,0,0
wtcpa,"Non-profit, govt or religious organization",0,0,0,0,N/A,N/A,1,0,N/A
wtidistributioninc,Wholesale and distribution services (MWD),0,0,0,0,N/A,N/A,1,0,N/A
wynsolutionsinc,Accounting and Bookkeeping,0,0,0,0,0,0,0,0,0
xcelhomecomfort2,Field Services,0,0,0,0,N/A,N/A,1,0,N/A
xmpconstructionltd,Construction,0,0,0,0,0,0,0,0,0
xpertpaintingandwallpapering,Construction,0,0,0,0,0,0,1,0,0
xtminc,Other,0,0,0,0,0,0,0,0,0
xtreemcompositesinc,Other,0,0,0,0,N/A,N/A,0,0,N/A
y12ai,"Automotive parts, repair and maintenance",0,0,0,0,N/A,N/A,0,0,N/A
ydrinc,,0,0,0,0,N/A,N/A,0,0,N/A
yeeyee,,0,0,0,0,N/A,N/A,0,0,N/A
ymcintoshmedia2,Other,0,0,0,0,N/A,N/A,0,0,N/A
yoongli,"Communications, Entertainment and Media",0,0,0,0,0,0,1,0,0
yorkscientific,General,1,1,1,0,0,0,1,0,0
youbetulaenvironmentalinc,Consulting and Professional Services,0,0,0,0,N/A,N/A,1,0,N/A
youngblutag,Field Services,0,0,0,0,0,1,0,0,0
yourcardogllc,General service based,0,0,0,0,N/A,N/A,0,0,N/A
yourhome,Home Watch,0,0,0,0,N/A,N/A,0,0,N/A
yourleaderboard,,0,0,0,0,N/A,N/A,0,0,N/A
youthreachgulfcoastinc,,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
yudoinc,Manufacturing (MWD),0,0,0,0,0,0,1,0,0
zaroczynskiandassociates1,Accounting and Bookkeeping,0,0,0,0,0,0,0,0,0
zazanewcubandiner,,0,0,0,0,N/A,N/A,1,0,N/A
zenwholesalecabinetry,Construction,0,0,0,0,N/A,N/A,0,0,N/A
zokos,Sport and recreation,1,1,1,1,1,1,1,0,0
zoleantfeedceuticalsbv,,0,0,0,0,N/A,N/A,0,0,N/A
